tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-424,Dallas,Hard,32,500,I,20260214,28,SU55,7.0,,Denis Shapovalov,L,185.0,CAN,26.836,40.0,1160.0,DH50,3,,Alejandro Davidovich Fokina,R,180.0,ESP,26.697,14.0,2535.0,5-7 6-4 6-3,3,QF,117.0,17.0,2.0,89.0,54.0,41.0,21.0,16.0,2.0,3.0,2.0,3.0,86.0,63.0,48.0,12.0,15.0,5.0,7.0
2026-506,Buenos Aires,Clay,28,250,O,20260214,24,D0FJ,2.0,,Luciano Darderi,R,183.0,ITA,24.0,22.0,1789.0,MO44,,,Pedro Martinez,R,185.0,ESP,28.805,94.0,636.0,7-5 6-1,3,QF,91.0,9.0,3.0,64.0,37.0,34.0,11.0,10.0,4.0,4.0,0.0,3.0,56.0,40.0,26.0,5.0,9.0,1.0,4.0
2026-506,Buenos Aires,Clay,28,250,O,20260214,25,B0BI,4.0,,Sebastian Baez,R,170.0,ARG,25.131,34.0,1420.0,U182,6,,Camilo Ugo Carabelli,R,185.0,ARG,26.664,47.0,1028.0,7-6(5) 6-2,3,QF,119.0,1.0,1.0,67.0,46.0,32.0,15.0,10.0,5.0,7.0,2.0,4.0,94.0,56.0,37.0,14.0,10.0,9.0,13.0
2026-407,Rotterdam,Hard,32,500,I,20260215,30,AG37,2.0,,Felix Auger-Aliassime,R,193.0,CAN,25.522,6.0,3950.0,BK92,3,,Alexander Bublik,R,196.0,KAZ,28.665,10.0,3235.0,6-1 6-2,3,SF,54.0,7.0,3.0,40.0,28.0,27.0,6.0,8.0,0.0,0.0,4.0,1.0,44.0,30.0,16.0,5.0,7.0,2.0,6.0
2026-407,Rotterdam,Hard,32,500,I,20260215,31,DH58,1.0,,Alex de Minaur,R,183.0,AUS,26.995,8.0,3835.0,AG37,2,,Felix Auger-Aliassime,R,193.0,CAN,25.522,6.0,3950.0,6-3 6-2,3,F,78.0,1.0,1.0,51.0,34.0,26.0,11.0,9.0,0.0,0.0,2.0,3.0,45.0,22.0,18.0,7.0,8.0,2.0,5.0
2026-424,Dallas,Hard,32,500,I,20260215,29,FB98,1.0,,Taylor Fritz,R,196.0,USA,28.301,7.0,3940.0,C977,,,Marin Cilic,R,198.0,CRO,37.383,61.0,890.0,7-6(5) 7-6(3),3,SF,122.0,22.0,0.0,75.0,56.0,48.0,11.0,12.0,0.0,0.0,16.0,8.0,97.0,54.0,44.0,21.0,12.0,5.0,5.0
2026-424,Dallas,Hard,32,500,I,20260215,30,S0S1,2.0,,Ben Shelton,L,193.0,USA,23.354,9.0,3560.0,SU55,7,,Denis Shapovalov,L,185.0,CAN,26.839,40.0,1160.0,4-6 6-4 7-6(4),3,SF,156.0,8.0,4.0,113.0,81.0,59.0,18.0,16.0,10.0,11.0,4.0,2.0,109.0,68.0,50.0,25.0,16.0,5.0,6.0
2026-424,Dallas,Hard,32,500,I,20260215,31,S0S1,2.0,,Ben Shelton,L,193.0,USA,23.357,9.0,3560.0,FB98,1,,Taylor Fritz,R,196.0,USA,28.304,7.0,3940.0,3-6 6-3 7-5,3,F,111.0,16.0,0.0,89.0,63.0,42.0,17.0,15.0,5.0,7.0,14.0,1.0,73.0,49.0,43.0,10.0,15.0,2.0,5.0
2026-506,Buenos Aires,Clay,28,250,O,20260215,26,C0AU,1.0,,Francisco Cerundolo,R,185.0,ARG,27.51,19.0,2135.0,EA24,7,,Tomas Martin Etcheverry,R,196.0,ARG,26.582,54.0,945.0,6-3 7-5,3,SF,111.0,3.0,0.0,67.0,42.0,35.0,14.0,11.0,1.0,1.0,4.0,1.0,64.0,39.0,25.0,14.0,10.0,3.0,5.0
2026-506,Buenos Aires,Clay,28,250,O,20260215,27,D0FJ,2.0,,Luciano Darderi,R,183.0,ITA,24.003,22.0,1789.0,B0BI,4,,Sebastian Baez,R,170.0,ARG,25.133,34.0,1420.0,7-6(2) 6-1,3,SF,78.0,3.0,0.0,51.0,32.0,27.0,15.0,9.0,0.0,0.0,1.0,1.0,65.0,47.0,27.0,11.0,10.0,1.0,4.0
2026-506,Buenos Aires,Clay,28,250,O,20260215,28,C0AU,1.0,,Francisco Cerundolo,R,185.0,ARG,27.513,19.0,2135.0,D0FJ,2,,Luciano Darderi,R,183.0,ITA,24.005,22.0,1789.0,6-4 6-2,3,F,96.0,1.0,4.0,68.0,36.0,22.0,20.0,9.0,6.0,7.0,3.0,3.0,58.0,33.0,24.0,6.0,9.0,6.0,10.0
2026-451,Doha,Hard,32,500,O,20260216,1,R0EB,,,Valentin Royer,R,188.0,FRA,24.72,60.0,897.0,H996,,,Pierre-Hugues Herbert,R,188.0,FRA,34.919,190.0,313.0,6-0 6-3,3,R32,62.0,2.0,1.0,48.0,30.0,24.0,8.0,8.0,1.0,2.0,4.0,4.0,51.0,35.0,19.0,2.0,7.0,1.0,6.0
2026-451,Doha,Hard,32,500,O,20260216,2,P09Z,,,Alexei Popyrin,R,196.0,AUS,26.535,53.0,1000.0,AC39,,,Mubarak Shannan Zayid,R,,QAT,30.845,,,6-0 6-2,3,R32,58.0,5.0,1.0,40.0,27.0,23.0,8.0,7.0,1.0,1.0,0.0,6.0,40.0,21.0,9.0,6.0,7.0,3.0,8.0
2026-451,Doha,Hard,32,500,O,20260216,3,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.504,2.0,10300.0,M0FH,,,Tomas Machac,R,183.0,CZE,25.35,31.0,1510.0,6-1 6-4,3,R32,70.0,7.0,0.0,42.0,29.0,25.0,11.0,9.0,0.0,0.0,1.0,4.0,64.0,38.0,25.0,10.0,8.0,8.0,11.0
2026-451,Doha,Hard,32,500,O,20260216,4,M0NI,6.0,,Jakub Mensik,R,196.0,CZE,20.46,16.0,2425.0,CH12,,,Jan Choinski,R,196.0,GBR,29.687,124.0,498.0,6-7(6) 6-2 6-4,3,R32,138.0,10.0,2.0,93.0,61.0,46.0,16.0,15.0,2.0,4.0,3.0,2.0,103.0,70.0,44.0,16.0,15.0,5.0,10.0
2026-451,Doha,Hard,32,500,O,20260216,5,F0F1,,,Arthur Fils,R,185.0,FRA,21.681,40.0,1110.0,MQ75,,,Kamil Majchrzak,R,183.0,POL,30.094,56.0,920.0,6-7(5) 6-3 6-4,3,R32,130.0,5.0,5.0,99.0,65.0,49.0,18.0,16.0,0.0,1.0,7.0,5.0,107.0,70.0,50.0,16.0,15.0,3.0,6.0
2026-451,Doha,Hard,32,500,O,20260216,6,MM58,4.0,,Daniil Medvedev,R,198.0,RUS,30.015,11.0,3010.0,S0RE,,,Juncheng Shang,L,180.0,CHN,21.038,261.0,205.0,6-4 6-2,3,R32,75.0,6.0,1.0,53.0,42.0,33.0,7.0,9.0,1.0,1.0,1.0,2.0,59.0,39.0,25.0,8.0,9.0,5.0,8.0
2026-499,Delray Beach,Hard,28,250,O,20260216,1,M0QI,,,Alex Michelsen,R,193.0,USA,21.478,41.0,1110.0,VA25,6,,Valentin Vacherot,R,193.0,MON,27.253,26.0,1605.0,7-6(4) 6-4,3,R32,88.0,5.0,2.0,58.0,39.0,36.0,13.0,11.0,0.0,0.0,10.0,3.0,65.0,43.0,36.0,11.0,11.0,2.0,3.0
2026-499,Delray Beach,Hard,28,250,O,20260216,2,A0GC,,,Terence Atmane,L,193.0,FRA,24.104,66.0,833.0,K0A3,,,Patrick Kypson,R,188.0,USA,26.305,105.0,565.0,6-3 2-6 6-4,3,R32,103.0,11.0,2.0,74.0,43.0,32.0,20.0,14.0,1.0,3.0,5.0,2.0,72.0,50.0,39.0,11.0,13.0,1.0,3.0
2026-499,Delray Beach,Hard,28,250,O,20260216,3,W0BH,,,Coleman Wong,R,191.0,HKG,21.697,137.0,458.0,BT72,,,Nuno Borges,R,185.0,POR,28.991,45.0,1070.0,7-6(5) 4-6 6-3,3,R32,127.0,14.0,3.0,100.0,68.0,50.0,19.0,16.0,9.0,11.0,8.0,3.0,98.0,66.0,49.0,17.0,15.0,3.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260216,1,T0A1,,,Thiago Agustin Tirante,R,185.0,ARG,24.854,92.0,647.0,GD64,,,Cristian Garin,R,185.0,CHI,29.717,89.0,656.0,7-5 6-3,3,R32,113.0,12.0,0.0,69.0,38.0,27.0,17.0,11.0,5.0,7.0,2.0,5.0,65.0,39.0,24.0,12.0,10.0,4.0,8.0
2026-451,Doha,Hard,32,500,O,20260217,7,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.79,1.0,13150.0,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.574,30.0,1530.0,6-4 7-6(5),3,R32,107.0,2.0,1.0,69.0,53.0,45.0,8.0,11.0,2.0,2.0,6.0,1.0,83.0,56.0,42.0,13.0,11.0,5.0,6.0
2026-451,Doha,Hard,32,500,O,20260217,8,KE29,7.0,,Karen Khachanov,R,198.0,RUS,29.744,17.0,2360.0,M0HU,,,Shintaro Mochizuki,R,175.0,JPN,22.713,117.0,525.0,6-1 3-6 6-4,3,R32,115.0,7.0,2.0,74.0,46.0,35.0,12.0,13.0,2.0,5.0,6.0,7.0,96.0,51.0,29.0,22.0,13.0,8.0,13.0
2026-451,Doha,Hard,32,500,O,20260217,9,L0BV,8.0,,Jiri Lehecka,R,185.0,CZE,24.277,22.0,1860.0,B0CD,,,Jenson Brooksby,R,193.0,USA,25.311,47.0,1042.0,6-3 6-3,3,R32,82.0,5.0,3.0,59.0,42.0,32.0,8.0,9.0,4.0,5.0,0.0,3.0,63.0,42.0,24.0,9.0,9.0,3.0,7.0
2026-451,Doha,Hard,32,500,O,20260217,10,BU13,,,Zizou Bergs,R,185.0,BEL,26.71,44.0,1080.0,M0GZ,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.615,58.0,905.0,6-3 6-7(5) 6-4,3,R32,135.0,17.0,2.0,101.0,61.0,48.0,26.0,16.0,1.0,1.0,7.0,2.0,89.0,64.0,50.0,13.0,15.0,2.0,4.0
2026-451,Doha,Hard,32,500,O,20260217,11,F724,,,Marton Fucsovics,R,188.0,HUN,34.026,61.0,891.0,HF80,,,Hady Habib,R,188.0,LBN,27.493,334.0,143.0,6-3 6-3,3,R32,70.0,1.0,2.0,52.0,39.0,26.0,9.0,9.0,2.0,3.0,1.0,6.0,55.0,29.0,20.0,10.0,9.0,3.0,7.0
2026-451,Doha,Hard,32,500,O,20260217,12,HB64,,,Quentin Halys,R,191.0,FRA,29.311,72.0,762.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,34.604,123.0,504.0,4-6 7-5 6-3,3,R32,143.0,14.0,2.0,91.0,47.0,40.0,23.0,16.0,5.0,7.0,4.0,0.0,94.0,62.0,40.0,18.0,15.0,1.0,4.0
2026-451,Doha,Hard,32,500,O,20260217,13,M0CI,,,Fabian Marozsan,R,193.0,HUN,26.363,48.0,1040.0,HH26,,,Ugo Humbert,L,188.0,FRA,27.647,36.0,1285.0,6-3 6-1,3,R32,57.0,1.0,1.0,39.0,30.0,26.0,6.0,8.0,0.0,0.0,1.0,2.0,47.0,25.0,14.0,11.0,8.0,3.0,7.0
2026-451,Doha,Hard,32,500,O,20260217,14,TE51,,,Stefanos Tsitsipas,R,193.0,GRE,27.518,33.0,1485.0,EA13,,,Moez Echargui,R,178.0,TUN,33.103,139.0,449.0,6-4 6-4,3,R32,84.0,5.0,0.0,54.0,33.0,27.0,14.0,10.0,0.0,0.0,4.0,1.0,63.0,44.0,31.0,8.0,10.0,5.0,7.0
2026-451,Doha,Hard,32,500,O,20260217,15,Z371,,,Zhizhen Zhang,R,193.0,CHN,29.339,319.0,155.0,CF59,,,Roberto Carballes Baena,R,183.0,ESP,32.906,175.0,350.0,6-4 6-4,3,R32,74.0,10.0,0.0,60.0,40.0,35.0,10.0,10.0,1.0,1.0,7.0,2.0,54.0,37.0,28.0,8.0,10.0,0.0,2.0
2026-499,Delray Beach,Hard,28,250,O,20260217,4,TD51,8.0,,Frances Tiafoe,R,188.0,USA,28.077,28.0,1550.0,H0BH,,,Rinky Hijikata,R,178.0,AUS,24.983,113.0,546.0,6-4 6-4,3,R32,73.0,6.0,0.0,48.0,34.0,32.0,9.0,10.0,1.0,1.0,5.0,1.0,59.0,34.0,24.0,15.0,10.0,5.0,7.0
2026-499,Delray Beach,Hard,28,250,O,20260217,5,GC88,,,Marcos Giron,R,180.0,USA,32.569,64.0,855.0,SY67,,,Sho Shimabukuro,R,180.0,JPN,28.553,135.0,466.0,6-3 7-5,3,R32,86.0,2.0,2.0,75.0,40.0,28.0,25.0,11.0,9.0,9.0,10.0,2.0,59.0,39.0,30.0,7.0,10.0,3.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260217,2,H997,,,Yannick Hanfmann,R,193.0,GER,34.264,90.0,653.0,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,25.897,207.0,291.0,7-6(3) 6-4,3,R32,117.0,6.0,1.0,69.0,50.0,40.0,8.0,11.0,2.0,4.0,1.0,3.0,79.0,54.0,36.0,9.0,11.0,6.0,9.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260217,3,L987,,,Dusan Lajovic,R,183.0,SRB,35.636,129.0,485.0,AE14,7,,Daniel Altmaier,R,188.0,GER,27.433,54.0,961.0,6-4 7-6(7),3,R32,121.0,2.0,1.0,73.0,56.0,44.0,7.0,11.0,1.0,2.0,8.0,2.0,89.0,56.0,39.0,13.0,11.0,6.0,8.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260217,4,B0ID,,,Ignacio Buse,R,183.0,PER,21.9,91.0,648.0,RD48,,,Igor Marcondes,L,185.0,BRA,28.674,348.0,138.0,4-6 7-5 6-4,3,R32,162.0,3.0,1.0,113.0,76.0,55.0,18.0,16.0,12.0,14.0,6.0,2.0,86.0,53.0,40.0,19.0,16.0,3.0,6.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260217,5,KI82,,,Vit Kopriva,R,178.0,CZE,28.676,87.0,660.0,H0DU,,,Gustavo Heide,R,191.0,BRA,23.97,258.0,207.0,6-2 7-6(5),3,R32,109.0,2.0,1.0,65.0,42.0,30.0,17.0,10.0,7.0,8.0,1.0,1.0,66.0,36.0,23.0,16.0,10.0,2.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260217,6,TE30,,,Alejandro Tabilo,L,188.0,CHI,28.712,68.0,808.0,N0AM,,,Emilio Nava,R,185.0,USA,24.211,76.0,710.0,6-3 6-3,3,R32,63.0,3.0,0.0,42.0,35.0,29.0,7.0,9.0,0.0,0.0,6.0,3.0,53.0,38.0,25.0,6.0,9.0,4.0,7.0
2026-451,Doha,Hard,32,500,O,20260218,16,RE44,5.0,,Andrey Rublev,R,188.0,RUS,28.331,14.0,2510.0,D0C1,,,Jesper de Jong,R,180.0,NED,25.72,86.0,665.0,6-4 6-3,3,R32,78.0,4.0,2.0,54.0,34.0,22.0,10.0,9.0,2.0,4.0,5.0,1.0,59.0,36.0,22.0,9.0,10.0,3.0,8.0
2026-451,Doha,Hard,32,500,O,20260218,17,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.795,1.0,13150.0,R0EB,,,Valentin Royer,R,188.0,FRA,24.728,60.0,897.0,6-2 7-5,3,R16,95.0,4.0,2.0,69.0,56.0,37.0,8.0,10.0,4.0,5.0,2.0,2.0,63.0,35.0,21.0,12.0,10.0,4.0,8.0
2026-451,Doha,Hard,32,500,O,20260218,18,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.512,2.0,10300.0,P09Z,,,Alexei Popyrin,R,196.0,AUS,26.543,53.0,1000.0,6-3 7-5,3,R16,84.0,7.0,0.0,58.0,43.0,34.0,11.0,11.0,0.0,0.0,4.0,0.0,51.0,33.0,24.0,12.0,10.0,1.0,3.0
2026-451,Doha,Hard,32,500,O,20260218,19,TE51,,,Stefanos Tsitsipas,R,193.0,GRE,27.524,33.0,1485.0,MM58,4,,Daniil Medvedev,R,198.0,RUS,30.023,11.0,3010.0,6-3 6-4,3,R16,76.0,4.0,1.0,60.0,45.0,36.0,8.0,10.0,0.0,0.0,3.0,4.0,60.0,39.0,27.0,10.0,9.0,5.0,7.0
2026-451,Doha,Hard,32,500,O,20260218,20,RE44,5.0,,Andrey Rublev,R,188.0,RUS,28.334,14.0,2510.0,M0CI,,,Fabian Marozsan,R,193.0,HUN,26.368,48.0,1040.0,6-2 6-4,3,R16,67.0,6.0,0.0,47.0,25.0,22.0,15.0,9.0,0.0,0.0,4.0,4.0,58.0,32.0,17.0,16.0,9.0,2.0,5.0
2026-451,Doha,Hard,32,500,O,20260218,21,M0NI,6.0,,Jakub Mensik,R,196.0,CZE,20.468,16.0,2425.0,Z371,,,Zhizhen Zhang,R,193.0,CHN,29.344,319.0,155.0,6-3 6-2,3,R16,66.0,7.0,1.0,47.0,30.0,24.0,12.0,9.0,0.0,0.0,2.0,3.0,57.0,34.0,21.0,10.0,8.0,9.0,12.0
2026-451,Doha,Hard,32,500,O,20260218,22,KE29,7.0,,Karen Khachanov,R,198.0,RUS,29.749,17.0,2360.0,F724,,,Marton Fucsovics,R,188.0,HUN,34.031,61.0,891.0,6-2 4-6 6-4,3,R16,121.0,7.0,1.0,77.0,55.0,46.0,10.0,14.0,5.0,6.0,6.0,2.0,85.0,53.0,39.0,15.0,14.0,3.0,6.0
2026-451,Doha,Hard,32,500,O,20260218,23,L0BV,8.0,,Jiri Lehecka,R,185.0,CZE,24.282,22.0,1860.0,BU13,,,Zizou Bergs,R,185.0,BEL,26.716,44.0,1080.0,6-2 6-1,3,R16,69.0,9.0,1.0,49.0,28.0,24.0,10.0,8.0,3.0,3.0,2.0,4.0,35.0,20.0,11.0,3.0,7.0,0.0,4.0
2026-451,Doha,Hard,32,500,O,20260218,24,F0F1,,,Arthur Fils,R,185.0,FRA,21.689,40.0,1110.0,HB64,,,Quentin Halys,R,191.0,FRA,29.317,72.0,762.0,6-1 7-6(7),3,R16,89.0,5.0,2.0,62.0,42.0,31.0,14.0,10.0,5.0,6.0,5.0,1.0,70.0,38.0,23.0,17.0,9.0,4.0,7.0
2026-499,Delray Beach,Hard,28,250,O,20260218,6,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.47,83.0,670.0,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.717,109.0,553.0,6-1 6-4,3,R32,62.0,3.0,1.0,42.0,27.0,23.0,13.0,9.0,0.0,0.0,3.0,3.0,49.0,29.0,18.0,8.0,8.0,1.0,4.0
2026-499,Delray Beach,Hard,28,250,O,20260218,7,N0AE,7.0,,Brandon Nakashima,R,188.0,USA,24.545,29.0,1535.0,C977,,,Marin Cilic,R,198.0,CRO,37.391,43.0,1090.0,7-6(4) 7-6(5),3,R32,132.0,13.0,0.0,87.0,56.0,47.0,17.0,12.0,1.0,1.0,8.0,1.0,89.0,58.0,47.0,15.0,12.0,2.0,2.0
2026-499,Delray Beach,Hard,28,250,O,20260218,8,J0DZ,,,Rafael Jodar,R,191.0,ESP,19.422,118.0,523.0,Q02L,,,Ethan Quinn,R,191.0,USA,21.938,70.0,776.0,6-2 6-3,3,R32,78.0,2.0,2.0,51.0,30.0,18.0,13.0,8.0,1.0,3.0,4.0,3.0,64.0,44.0,27.0,4.0,9.0,4.0,10.0
2026-499,Delray Beach,Hard,28,250,O,20260218,9,K0AH,,,Sebastian Korda,R,196.0,USA,25.624,50.0,1020.0,MK66,,,Mackenzie McDonald,R,178.0,USA,30.845,116.0,535.0,6-4 7-5,3,R32,88.0,14.0,0.0,58.0,44.0,38.0,8.0,11.0,2.0,2.0,2.0,3.0,73.0,47.0,30.0,16.0,11.0,1.0,3.0
2026-499,Delray Beach,Hard,28,250,O,20260218,10,S0K7,,,Zachary Svajda,R,175.0,USA,23.222,106.0,563.0,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.474,75.0,746.0,7-6(4) 6-3,3,R32,88.0,17.0,2.0,91.0,54.0,46.0,18.0,11.0,9.0,9.0,14.0,4.0,54.0,31.0,29.0,12.0,10.0,2.0,3.0
2026-499,Delray Beach,Hard,28,250,O,20260218,11,W09E,,,Adam Walton,R,183.0,AUS,26.842,93.0,643.0,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.402,39.0,1175.0,7-6(4) 6-3,3,R32,90.0,5.0,0.0,71.0,54.0,40.0,10.0,11.0,1.0,1.0,4.0,1.0,58.0,44.0,32.0,7.0,10.0,0.0,1.0
2026-499,Delray Beach,Hard,28,250,O,20260218,12,PL56,5.0,,Tommy Paul,R,185.0,USA,28.758,24.0,1700.0,MW02,,,Corentin Moutet,L,180.0,FRA,26.836,34.0,1383.0,4-6 6-3 6-4,3,R32,150.0,11.0,2.0,82.0,56.0,45.0,12.0,15.0,2.0,5.0,4.0,6.0,111.0,72.0,44.0,20.0,14.0,17.0,21.0
2026-499,Delray Beach,Hard,28,250,O,20260218,13,W0BH,,,Coleman Wong,R,191.0,HKG,21.706,137.0,458.0,N0AE,7,,Brandon Nakashima,R,188.0,USA,24.548,29.0,1535.0,6-4 7-6(4),3,R16,88.0,13.0,0.0,64.0,38.0,32.0,14.0,11.0,2.0,3.0,11.0,0.0,63.0,46.0,33.0,9.0,11.0,2.0,4.0
2026-499,Delray Beach,Hard,28,250,O,20260218,14,C0E9,3.0,,Flavio Cobolli,R,183.0,ITA,23.792,20.0,1955.0,A0GC,,,Terence Atmane,L,193.0,FRA,24.112,66.0,833.0,7-5 6-4,3,R16,101.0,9.0,2.0,67.0,37.0,32.0,15.0,11.0,1.0,2.0,9.0,4.0,72.0,38.0,26.0,16.0,11.0,4.0,7.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,7,F0FV,3.0,,Joao Fonseca,R,188.0,BRA,19.496,38.0,1190.0,MJ08,,,Thiago Monteiro,L,183.0,BRA,31.721,208.0,290.0,7-6(1) 6-1,3,R32,94.0,7.0,1.0,60.0,43.0,36.0,10.0,10.0,0.0,0.0,9.0,2.0,61.0,42.0,31.0,5.0,9.0,3.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,8,C0AU,1.0,,Francisco Cerundolo,R,185.0,ARG,27.518,19.0,2220.0,N0BS,,,Mariano Navone,R,178.0,ARG,24.975,74.0,750.0,6-3 6-4,3,R32,91.0,1.0,2.0,68.0,43.0,31.0,12.0,10.0,10.0,12.0,0.0,2.0,50.0,33.0,22.0,5.0,9.0,1.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,9,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,24.26,78.0,706.0,D0FJ,2,,Luciano Darderi,R,183.0,ITA,24.011,21.0,1904.0,6-1 3-6 6-4,3,R32,137.0,4.0,2.0,90.0,66.0,44.0,13.0,13.0,6.0,8.0,1.0,2.0,76.0,47.0,34.0,11.0,13.0,7.0,11.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,10,B0FV,,,Roman Andres Burruchaga,R,183.0,ARG,24.071,102.0,580.0,U182,5,,Camilo Ugo Carabelli,R,185.0,ARG,26.675,46.0,1068.0,6-3 6-4,3,R32,96.0,5.0,3.0,63.0,44.0,34.0,11.0,10.0,3.0,3.0,2.0,4.0,64.0,32.0,19.0,19.0,9.0,1.0,3.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,11,EA24,8.0,,Tomas Martin Etcheverry,R,196.0,ARG,26.59,51.0,1020.0,C0DF,,,Francisco Comesana,R,178.0,ARG,25.369,63.0,869.0,3-6 6-3 6-4,3,R32,156.0,6.0,2.0,81.0,54.0,39.0,17.0,14.0,3.0,4.0,8.0,4.0,80.0,51.0,41.0,15.0,14.0,3.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,12,BK40,,,Matteo Berrettini,R,196.0,ITA,29.854,57.0,910.0,BS86,,,Tomas Barrios Vera,R,191.0,CHI,28.192,107.0,563.0,7-6(1) 7-5,3,R32,145.0,6.0,2.0,75.0,48.0,38.0,18.0,12.0,5.0,5.0,3.0,0.0,88.0,68.0,43.0,12.0,12.0,5.0,6.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,13,P0CT,,,Francesco Passaro,R,180.0,ITA,25.114,163.0,376.0,P0HW,,,Dino Prizmic,R,188.0,CRO,20.539,122.0,507.0,6-3 6-4,3,R32,106.0,3.0,0.0,55.0,32.0,25.0,12.0,9.0,3.0,4.0,2.0,3.0,71.0,39.0,24.0,16.0,10.0,9.0,13.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,15,F0F2,,,Jaime Faria,R,188.0,POR,22.538,147.0,425.0,B0BI,4,,Sebastian Baez,R,170.0,ARG,25.142,32.0,1495.0,7-5 6-1,3,R32,95.0,2.0,2.0,54.0,35.0,28.0,8.0,10.0,1.0,3.0,2.0,5.0,68.0,47.0,29.0,3.0,9.0,6.0,11.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,16,D923,,,Damir Dzumhur,R,175.0,BIH,33.749,62.0,877.0,MO44,,,Pedro Martinez,R,185.0,ESP,28.816,101.0,586.0,0-6 7-6(5) 6-4,3,R32,159.0,1.0,0.0,91.0,65.0,37.0,10.0,14.0,6.0,12.0,4.0,4.0,81.0,52.0,34.0,14.0,14.0,1.0,5.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,17,G0FW,,,Vilius Gaubas,R,178.0,LTU,21.139,126.0,490.0,M0WY,,,Luis Guto Miguel,R,180.0,BRA,16.977,1593.0,3.0,6-3 2-6 6-2,3,R32,131.0,0.0,2.0,80.0,61.0,36.0,12.0,13.0,1.0,3.0,1.0,1.0,84.0,59.0,43.0,10.0,12.0,7.0,10.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,18,T0A1,,,Thiago Agustin Tirante,R,185.0,ARG,24.862,92.0,647.0,C0AU,1,,Francisco Cerundolo,R,185.0,ARG,27.521,19.0,2220.0,6-2 3-1 RET,3,R16,73.0,7.0,0.0,37.0,24.0,19.0,8.0,6.0,1.0,1.0,0.0,2.0,52.0,31.0,14.0,12.0,6.0,6.0,9.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,19,C0C8,,,Juan Manuel Cerundolo,L,183.0,ARG,24.263,78.0,706.0,H997,,,Yannick Hanfmann,R,193.0,GER,34.27,90.0,653.0,6-4 6-7(1) 6-4,3,R16,169.0,9.0,3.0,91.0,64.0,42.0,15.0,16.0,1.0,4.0,6.0,3.0,115.0,72.0,47.0,20.0,16.0,9.0,14.0
2026-6932,Rio de Janeiro,Clay,32,500,O,20260218,20,KI82,,,Vit Kopriva,R,178.0,CZE,28.682,87.0,660.0,B0FV,,,Roman Andres Burruchaga,R,183.0,ARG,24.074,102.0,580.0,6-3 6-1,3,R16,88.0,3.0,2.0,59.0,38.0,26.0,14.0,8.0,6.0,6.0,6.0,2.0,53.0,29.0,19.0,9.0,8.0,4.0,8.0
2026-451,Doha,Hard,32,500,O,20260219,25,F0F1,,,Arthur Fils,R,185.0,FRA,21.689,40.0,1110.0,L0BV,8,,Jiri Lehecka,R,185.0,CZE,24.282,22.0,1860.0,6-3 6-3,3,QF,89.0,3.0,0.0,67.0,46.0,32.0,8.0,9.0,4.0,6.0,2.0,2.0,69.0,45.0,23.0,10.0,9.0,5.0,10.0
